date,t2m,sp,rh,pwv,tp
2025-05-01 00:00:00,22.0,986.6,77.8,5.384602891685485,0.0
2025-05-01 00:15:00,23.1,989.2,71.6,5.033413703137203,0.0
2025-05-01 00:30:00,24.2,991.7,69.1,5.118611605755113,0.0
2025-05-01 00:45:00,24.8,992.8,63.6,3.356254785161017,0.0
2025-05-01 01:00:00,25.1,993.8,65.1,5.35033871417769,0.0
2025-05-01 01:15:00,26.1,995.9,61.9,5.444196328721141,0.0
2025-05-01 01:30:00,26.7,997.2,59.1,7.7941526380558095,0.0
2025-05-01 01:45:00,27.8,999.4,47.9,10.81060910545414,0.0
2025-05-01 02:00:00,28.9,1002.1,41.1,7.966710775568628,0.0
2025-05-01 02:15:00,30.6,1005.7,34.3,4.166921782461734,0.0
2025-05-01 02:30:00,31.7,1008.3,31.3,-8.13041946334228,0.0
2025-05-01 02:45:00,31.8,1008.1,25.8,-9.61837859734788,0.0
2025-05-01 03:00:00,32.2,1008.6,24.1,-9.765598486607487,0.0
2025-05-01 03:15:00,32.0,1007.5,22.7,-12.247228863046445,0.0
2025-05-01 03:30:00,32.4,1008.1,21.3,-10.926638718022636,0.0
2025-05-01 03:45:00,32.7,1008.8,21.7,-7.022130208385322,0.0
2025-05-01 04:00:00,32.7,1008.1,20.0,-0.8876603606699547,0.0
2025-05-01 04:15:00,32.7,1007.5,16.9,-1.8341298951788427,0.0
2025-05-01 04:30:00,32.8,1007.2,16.2,-1.1876565775593106,0.0
2025-05-01 04:45:00,33.1,1007.9,18.1,4.456256417402316,0.0
2025-05-01 05:00:00,33.5,1008.8,18.2,5.306234668596777,0.0
2025-05-01 05:15:00,33.7,1009.1,16.9,8.534996340802637,0.0
2025-05-01 05:30:00,33.9,1009.3,15.8,10.066198313510776,0.0
2025-05-01 05:45:00,34.6,1011.1,17.0,9.667775003664795,0.0
2025-05-01 06:00:00,34.1,1009.2,15.8,7.909195978072015,0.0
2025-05-01 06:15:00,34.4,1009.9,15.0,3.999648142689845,0.0
2025-05-01 06:30:00,34.8,1010.6,16.3,4.177270490131641,0.0
2025-05-01 06:45:00,34.7,1010.0,18.6,5.368577358155117,0.0
2025-05-01 07:00:00,34.9,1010.4,18.1,3.352496024773446,0.0
2025-05-01 07:15:00,34.9,1009.9,16.5,0.510382246718785,0.0
2025-05-01 07:30:00,35.3,1010.5,15.2,-1.0510972103904743,0.0
2025-05-01 07:45:00,35.4,1010.3,14.4,-1.174132672530571,0.0
